sf_id,company_name,industry,sub_industry,annual_revenue,employee_count,headquarters,full_name,title,department,role_type,authority_level,budget_authority,veto_power,tenure,previous_role,education,key_priorities,pain_points,source_file,extraction_confidence,m_a_score,m_a_rationale,ransomware_score,ransomware_rationale,overall_priority,engagement_approach,extraction_date,psi_version
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Christopher A. Foster,Executive Vice President & Chief Financial Officer,Executive,CFO,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Marlene Santos,Executive Vice President & Chief Customer Officer,Executive,Other C-Suite,Ultimate Decision Maker,Yes,Yes,,,ms,,,Organization_Foundation.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Jason P. Wells,Executive Vice President & Chief Operating Officer,Executive,COO,Ultimate Decision Maker,Yes,Yes,,,,"System reliability, operational efficiency",,Organization_Foundation.md,0.9,85,M&A relevance: President role,100,Ransomware impact: Chief Operating Officer role,Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,John R. Simon,Executive Vice President & General Counsel,Legal,EVP,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: General Counsel role,30,Ransomware impact: General stakeholder,Priority 2,Focus on regulatory compliance and liability in M&A context,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Joe Bentley,"Senior Vice President, Electric Engineering",Executive,SVP,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Mike Delaney,"Vice President, Utility Partnerships & Innovation",Executive,VP,Ultimate Decision Maker,Yes,Yes,,,ms,,,Organization_Foundation.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Quinn Nakayama,"Senior Director, Grid Research Innovation & Development",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,ms,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Norma Grubb,"Director, Enterprise Data Science & AI",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,ms,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Travis Britanik,"Senior Director, Enterprise Planning",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Teresa Alvarado,"VP, South Bay & Central Coast Region",Executive,VP,Decision Influencer,Yes,No,,,,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Cheryl F. Campbell,"Board Chair (former SVP, Xcel Energy)",Executive,SVP,Decision Influencer,Yes,No,,"CEO, Dynegy",,8. **Eric D. Mullins** - Utility operations expertise,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Robert C. Flexon,"Former CEO, Dynegy",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,8. **Eric D. Mullins** - Utility operations expertise,,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Patricia K. Poppe,CEO,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Regional Vice Presidents,"Teresa Alvarado** - VP, South Bay & Central Coast Region",Executive,VP,Decision Influencer,Yes,No,,,,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Management Directors,Patricia K. Poppe** - CEO,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Geographic Distribution,"Headquarters**: Oakland, CA",Executive,Other,Stakeholder,No,No,,,,,,Organization_Foundation.md,0.9,30,M&A relevance: Other position,30,Ransomware impact: Other position,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Diversity & Inclusion Metrics (2024),Women in Leadership**: 35% of VP+ positions,Executive,VP,Decision Influencer,Yes,No,,,,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,Enterprise Risk Management,Chief Risk Officer**: Reports to CEO,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,"1. Patricia K. ""Patti"" Poppe",CEO,Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,"CMS Energy CEO, engineering degree","- **Priorities**: Safety transformation, wildfire mitigation, stakeholder trust","**: Safety transformation, wildfire mitigation, stakeholder trust",,Engagement_Strategy.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,2. Christopher A. Foster,CFO,Finance,CFO,Executive Decision Maker,Yes,Yes,,,,"**: Capital efficiency, investor relations, financial controls","**: ROI demonstration, risk mitigation, cost management",Engagement_Strategy.md,0.9,100,M&A relevance: CFO role,75,Ransomware impact: CFO role,Priority 1,Lead with financial risk quantification and M&A valuation impact,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,3. Jason P. Wells,EVP & COO,Operations,COO,Executive Decision Maker,Yes,No,,,ms,,,Engagement_Strategy.md,0.9,70,M&A relevance: COO role,100,Ransomware impact: COO role,Priority 1,Emphasize operational resilience and business continuity,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,6. Joe Bentley,SVP Electric Engineering,Executive,SVP,Decision Influencer,Yes,No,,,MS,,,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,7. Mike Delaney,VP Utility Partnerships & Innovation,Executive,VP,Decision Influencer,Yes,No,,,,,", collaborative R&D",Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,8. Quinn Nakayama,"Senior Director, GRiD Innovation",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,,"**: Emerging technology, AI/ML, grid edge",,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,9. Norma Grubb,"Director, Enterprise Data Science & AI",Technology,CIO/CTO,Executive Decision Maker,Yes,No,,,ms,,,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-134567,PGE Pacific Gas Electric,-leading safety metrics,,,"23,000",,System Hardening Program,"Covered conductor: 1,000 miles/year",Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,Business_Initiatives.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-138100,Halliburton Manufacturing Services,,,,,,Key Decision Maker Insights:,CEO Jeff Miller drives strategic technology investments >$25M with board oversight,Technology,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,creates opportunity for rapid executive engagement,,Halliburton_Manufacturing_Services_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,85,M&A relevance: CEO role,85,Ransomware impact: CEO role,Priority 2,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-138100,Halliburton Manufacturing Services,,,,,,"""Unproven in Oil & Gas Manufacturing""",Response: Nuclear industry heritage with energy sector adaptation,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,Halliburton_Manufacturing_Services_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-138100,Halliburton Manufacturing Services,,,,,,Competitive Advantages:,Integrated solution reducing vendor complexity and management overhead,Executive,Other,Stakeholder,No,No,,,,,,Halliburton_Manufacturing_Services_GTM_Part3_Decision_Maker_Profiles_Engagement_Strategy_Project_Nightingale.md,0.9,30,M&A relevance: Other position,30,Ransomware impact: Other position,Priority 5,IT infrastructure protection and recovery capabilities,2025-06-18 10:14:56,v1.0
A-140039,Iroquois Gas Transmission System LP,,,,,,Jeffrey Fields,Chief Executive Officer,Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,,,Iroquois_Gas_Transmission_System_LP_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-140039,Iroquois Gas Transmission System LP,,,,,,Michael Stefanelli,Chief Operating Officer,Executive,COO,Executive Decision Maker,Yes,No,,,,,,Iroquois_Gas_Transmission_System_LP_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,70,M&A relevance: COO position,100,Ransomware impact: Chief Operating Officer role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-140039,Iroquois Gas Transmission System LP,,,,,,Christine Moy,Chief Financial Officer,Executive,CFO,Executive Decision Maker,Yes,No,,,,,,Iroquois_Gas_Transmission_System_LP_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-140039,Iroquois Gas Transmission System LP,,,,,,David Schneider,"Vice President, Operations",Operations,VP,Ultimate Decision Maker,Yes,Yes,,,,,,Iroquois_Gas_Transmission_System_LP_GTM_Part_3_Decision_Maker_Profiles_Project_Nightingale.md,0.9,85,M&A relevance: President role,40,Ransomware impact: Operational responsibility,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-140902,Nature Energy Biogas,", households",,,",",,Ole Hvelplund,Chief Executive Officer,Executive,CEO/President,Executive Decision Maker,Yes,Yes,,,,"**: Global biogas industry transformation and technology leadership; **: North American expansion, 30-plant development pipeline",,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-140902,Nature Energy Biogas,", households",,,",",,Competitive Advantages,Proven Track Record**: Demonstrated success in similar energy sector implementations,Technology,CIO/CTO,Executive Decision Maker,No,No,,,,,,Engagement_Strategy.md,0.9,30,M&A relevance: General stakeholder,90,Ransomware impact: CTO role,Priority 1,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-140902,Nature Energy Biogas,", households",,,",",,Global Vision Implementation,"Long-term Objective**: ""Biogas plant every 50km around the world"" (CEO Ole Hvelplund)",Executive,CEO/President,Ultimate Decision Maker,Yes,Yes,,,,,,Business_Initiatives.md,0.9,85,M&A relevance: CEO role,95,"Ransomware impact: CEO role, Operational responsibility",Priority 1,"Business impact, crisis management, and recovery",2025-06-18 10:14:56,v1.0
A-145234,Perdue Farms Inc,-leading animal care practices and research,,,,,Kevin McAdams,"Chief Executive Officer (appointed 2023, succeeded Randy Day)",Executive,CEO/President,Executive Decision Maker,Yes,Yes,1991),,,,,Organization_Foundation.md,0.9,30,M&A relevance: General stakeholder,30,Ransomware impact: General stakeholder,Priority 5,Ransomware prevention and response strategies,2025-06-18 10:14:56,v1.0
A-145234,Perdue Farms Inc,-leading animal care practices and research,,,,,Jim Perdue,Chairman and Advertising Spokesman (since 1991),Executive,Board Member,Ultimate Decision Maker,No,Yes,2023),,,,,Organization_Foundation.md,0.9,85,M&A relevance: Chairman role,30,Ransomware impact: General stakeholder,Priority 2,M&A cybersecurity due diligence best practices,2025-06-18 10:14:56,v1.0
A-145234,Perdue Farms Inc,-leading animal care practices and research,,,,,Julie Katigan,Executive Vice President and Chief Human Resources Officer (since 2023),Human Resources,Other C-Suite,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,85,M&A relevance: President role,30,Ransomware impact: General stakeholder,Priority 2,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
A-145234,Perdue Farms Inc,-leading animal care practices and research,,,,,Brenda Galgano,"Senior Vice President, Chief Financial Officer",Executive,CFO,Ultimate Decision Maker,Yes,Yes,,,,,,Organization_Foundation.md,0.9,100,M&A relevance: Chief Financial Officer role,75,Ransomware impact: CFO position,Priority 1,Strategic risk management and board-level concerns,2025-06-18 10:14:56,v1.0
